taxonKey,scientificName,rank,taxonomicStatus,kingdom,includes
8246651,Adonis flammea Jacq.,SPECIES,ACCEPTED,Plantae,8246651: Adonis flammea Jacq. | 7809794: Adonis flammea var. flammea
8251158,Penstemon digitalis Nutt.,SPECIES,ACCEPTED,Plantae,3171358: Penstemon digitalis Nutt. ex Sims
8255921,"Pulvinaria floccifera (Westwood, 1870)",SPECIES,ACCEPTED,Animalia,"8255921: Pulvinaria floccifera (Westwood, 1870)"
8265082,"Monochamus sartor (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"8265082: Monochamus sartor (Fabricius, 1787)"
8279669,Silene viscosa (L.) Pers.,SPECIES,ACCEPTED,Plantae,8279669: Silene viscosa (L.) Pers.
8287616,Linaria simplex (Willd.) DC.,SPECIES,ACCEPTED,Plantae,8133383: Linaria simplex Desf.
8288647,Pterocarya fraxinifolia (Poir.) Spach,SPECIES,ACCEPTED,Plantae,8288647: Pterocarya fraxinifolia (Poir.) Spach
8288930,Pilosella piloselloides (Vill.) Soják,SPECIES,ACCEPTED,Plantae,6083825: Pilosella piloselloides subsp. piloselloides | 3135608: Hieracium piloselloides Vill. | 8288930: Pilosella piloselloides (Vill.) Soják | 6065095: Hieracium praealtum Vill. ex Gochnat
8298495,Galinsoga quadriradiata Ruiz & Pav.,SPECIES,ACCEPTED,Plantae,8298495: Galinsoga quadriradiata Ruiz & Pav. | 3132590: Galinsoga ciliata (Raf.) S.F.Blake
8302634,Oenothera suaveolens Desf. ex Pers.,SPECIES,ACCEPTED,Plantae,8302634: Oenothera suaveolens Desf. ex Pers.
8305028,Centaurea phrygia L.,SPECIES,ACCEPTED,Plantae,8305028: Centaurea phrygia L.
8305409,"Achatina achatina (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"8305409: Achatina achatina (Linnaeus, 1758)"
8307577,"Cryptorchestia garbinii Ruffo, Tarocco & Latella, 2014",SPECIES,ACCEPTED,Animalia,"8307577: Cryptorchestia garbinii Ruffo, Tarocco & Latella, 2014"
8313153,Quercus palustris Münchh.,SPECIES,ACCEPTED,Plantae,8313153: Quercus palustris Münchh.
8323485,"Haemorhous mexicanus (P.L.Statius Müller, 1776)",SPECIES,ACCEPTED,Animalia,"8323485: Haemorhous mexicanus (P.L.Statius Müller, 1776)"
8326061,Quercus coccinea Münchh.,SPECIES,ACCEPTED,Plantae,7691703: Quercus palustris Regel ex A.DC.
8332019,Hordeum distichon L.,SPECIES,ACCEPTED,Plantae,8332019: Hordeum distichon L. | 6313805: Hordeum vulgare subsp. distichon (L.) Körn.
8335191,Oloptum miliaceum (L.) Röser & Hamasha,SPECIES,ACCEPTED,Plantae,2705793: Piptatherum miliaceum (L.) Coss. | 6067668: Piptatherum miliaceum subsp. miliaceum
8338793,Modiola caroliniana (L.) G.Don,SPECIES,ACCEPTED,Plantae,8338793: Modiola caroliniana (L.) G.Don
8342911,Papaver setiferum Goldblatt,SPECIES,ACCEPTED,Plantae,8342911: Papaver setiferum Goldblatt | 2888438: Papaver pseudoorientale (Fedde) Medw.
8346536,Schkuhria pinnata (Lam.) Kuntze,SPECIES,ACCEPTED,Plantae,3101235: Schkuhria pinnata (Lam.) Kuntze ex Thell.
8350395,Cyclospermum leptophyllum (Pers.) Sprague,SPECIES,ACCEPTED,Plantae,5371894: Cyclospermum leptophyllum (Pers.) Sprague ex Britton & P.Wilson
8356787,Pourthiaea villosa (Thunb.) Decne.,SPECIES,ACCEPTED,Plantae,5363819: Photinia villosa (Thunb.) DC.
8362005,Sasa palmata (Burb.) E.G.Camus,SPECIES,ACCEPTED,Plantae,8362005: Sasa palmata (Burb.) E.G.Camus
8370958,Matricaria chamomilla L.,SPECIES,ACCEPTED,Plantae,8370958: Matricaria chamomilla L. | 3103774: Matricaria recutita L. | 5391086: Chamomilla recutita (L.) Rauschert
8373355,Artemisia annua L.,SPECIES,ACCEPTED,Plantae,8373355: Artemisia annua L.
8380575,Tamarix gallica L.,SPECIES,ACCEPTED,Plantae,8380575: Tamarix gallica L.
8386733,Amsinckia lycopsoides Lehm. ex Fisch. & C.A.Mey.,SPECIES,DOUBTFUL,Plantae,8386733: Amsinckia lycopsoides Lehm. ex Fisch. & C.A.Mey.
8400045,Daboecia cantabrica (Huds.) K.Koch,SPECIES,ACCEPTED,Plantae,8400045: Daboecia cantabrica (Huds.) K.Koch | 7327958: Daboecia cantabrica (Huds.) Britten & Rendle
8402586,Malva ×clementii (Cheek) Stace,SPECIES,ACCEPTED,Plantae,8402586: Malva ×clementii (Cheek) Stace | 3938430: Lavatera ×clementii Cheek
8406661,Silene uniflora Roth,SPECIES,ACCEPTED,Plantae,8406661: Silene uniflora Roth | 5587281: Silene vulgaris subsp. maritima (With.) Á.Löve & D.Löve
8408816,Colchicum ×byzantinum Ker Gawl.,SPECIES,ACCEPTED,Plantae,8408816: Colchicum ×byzantinum Ker Gawl.
8418338,Hydrocotyle sibthorpioides Lam.,SPECIES,ACCEPTED,Plantae,8418338: Hydrocotyle sibthorpioides Lam.
8421156,Symphyotrichum laeve (L.) Á.Löve & D.Löve,SPECIES,ACCEPTED,Plantae,5406475: Aster laevis L. | 8421156: Symphyotrichum laeve (L.) Á.Löve & D.Löve
8427624,Oxalis corniculata L.,SPECIES,ACCEPTED,Plantae,"8427624: Oxalis corniculata L. | 2891739: Oxalis corniculata var. atropurpurea Planch. | 6423143: Oxalis corniculata subsp. corniculata | 8361358: Oxalis corniculata var. corniculata | 7509145: Oxalis corniculata var. atropurpurea (Van Houtte) P.Fourn., 1937 | 3627235: Oxalis uittienii J.T.Jansen"
8428499,Sidalcea oregana (Nutt. ex Torr. & A.Gray) A.Gray,SPECIES,ACCEPTED,Plantae,8428499: Sidalcea oregana (Nutt. ex Torr. & A.Gray) A.Gray
8429167,Delphinium hispanicum Costa,SPECIES,ACCEPTED,Plantae,3033829: Delphinium orientale Gay | 7277406: Consolida hispanica (Willk. ex Costa) Greuter & Burdet
8455382,"Hypoponera schauinslandi (Emery, 1899)",SPECIES,ACCEPTED,Animalia,"8455382: Hypoponera schauinslandi (Emery, 1899)"
8485639,"Ensis leei M.Huber, 2015",SPECIES,ACCEPTED,Animalia,"2287253: Ensis americanus (A.Gould, 1870) | 8485639: Ensis leei M.Huber, 2015"
8537667,Chondrilla juncea L.,SPECIES,ACCEPTED,Plantae,8537667: Chondrilla juncea L.
8542672,Cotula australis (Sieber ex Spreng.) Hook.fil.,SPECIES,ACCEPTED,Plantae,8542672: Cotula australis (Sieber ex Spreng.) Hook.fil.
8577467,Amaranthus tuberculatus (Moq.) J.D.Sauer,SPECIES,ACCEPTED,Plantae,5384345: Amaranthus rudis J.D.Sauer | 8577467: Amaranthus tuberculatus (Moq.) J.D.Sauer
8584304,Guizotia abyssinica (L.fil.) Cass.,SPECIES,ACCEPTED,Plantae,8584304: Guizotia abyssinica (L.fil.) Cass.
8599762,"Aproceros leucopoda Takeuchi, 1939",SPECIES,ACCEPTED,Animalia,"8599762: Aproceros leucopoda Takeuchi, 1939"
8602699,Lindernia procumbens (Krock.) Borbás,SPECIES,ACCEPTED,Plantae,8602699: Lindernia procumbens (Krock.) Borbás
8624880,"Cernuella virgata (Muller, 1774)",SPECIES,DOUBTFUL,Animalia,"8624880: Cernuella virgata (Muller, 1774)"
8699607,Mycosarcoma maydis (DC.) Bref.,SPECIES,ACCEPTED,Fungi,8699607: Mycosarcoma maydis (DC.) Bref. | 2557469: Ustilago maydis (DC.) Corda
8701771,"Obama nungara Carbayo, Alvarez-Presas, Jones & Riutort, 2016",SPECIES,ACCEPTED,Animalia,"8701771: Obama nungara Carbayo, Alvarez-Presas, Jones & Riutort, 2016"
8740315,"Marionfyfea adventor Jones & Sluys, 2016",SPECIES,ACCEPTED,Animalia,"8740315: Marionfyfea adventor Jones & Sluys, 2016"
8741260,"Macrosaccus robiniella (Clemens, 1859)",SPECIES,ACCEPTED,Animalia,"10423949: BOLD:AAC4327 | 8741260: Macrosaccus robiniella (Clemens, 1859)"
8745918,"Deroceras invadens Reise, Hutchinson, Schunack & Schlitt, 2011",SPECIES,ACCEPTED,Animalia,"8745918: Deroceras invadens Reise, Hutchinson, Schunack & Schlitt, 2011"
8765358,"Coccinella miranda Wollaston, 1864",SPECIES,ACCEPTED,Animalia,"8765358: Coccinella miranda Wollaston, 1864"
8766638,"Hypsopygia nostralis (Guenée, 1854)",SPECIES,ACCEPTED,Animalia,"8766638: Hypsopygia nostralis (Guenée, 1854)"
8848208,Koenigia polystachya (Wall. ex Meisn.) T.M.Schust. & Reveal,SPECIES,ACCEPTED,Plantae,6391908: Persicaria wallichii Greuter & Burdet | 5334448: Polygonum polystachyum Wall. ex Meisn. | 8848208: Koenigia polystachya (Wall. ex Meisn.) T.M.Schust. & Reveal | 4037343: Rubrivena polystachya (Wall. ex Meisn.) M.Král
8864505,"Macomopsis melo (G.B.Sowerby II, 1866)",SPECIES,ACCEPTED,Animalia,"8864505: Macomopsis melo (G.B.Sowerby II, 1866)"
8889878,"Elaphe taeniura (Cope, 1861)",SPECIES,ACCEPTED,Animalia,"8889878: Elaphe taeniura (Cope, 1861) | 10301626: BOLD:ACS7211 | 10864345: BOLD:ADX0840"
8898408,"Pseudemys concinna (Le Conte, 1830)",SPECIES,ACCEPTED,Animalia,"8898408: Pseudemys concinna (Le Conte, 1830) | 7190904: Pseudemys concinna concinna"
8909595,"Faxonius limosus (Rafinesque, 1817)",SPECIES,ACCEPTED,Animalia,"2227000: Orconectes limosus (Rafinesque, 1817) | 8909595: Faxonius limosus (Rafinesque, 1817)"
8909809,"Emys orbicularis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"8909809: Emys orbicularis (Linnaeus, 1758)"
8911082,Amaranthus blitum L.,SPECIES,ACCEPTED,Plantae,8911082: Amaranthus blitum L. | 7323358: Amaranthus blitum subsp. blitum
8946295,"Pontastacus leptodactylus (Eschscholtz, 1823)",SPECIES,ACCEPTED,Animalia,"4417551: Astacus leptodactylus Eschscholtz, 1823 | 8946295: Pontastacus leptodactylus (Eschscholtz, 1823)"
8949622,Verbascum chaixii Vill.,SPECIES,ACCEPTED,Plantae,8949622: Verbascum chaixii Vill.
8969026,Physalis philadelphica Lam.,SPECIES,ACCEPTED,Plantae,8969026: Physalis philadelphica Lam. | 6402873: Physalis ixocarpa Brot. ex Hornem.
8993502,Silene italica (L.) Pers.,SPECIES,ACCEPTED,Plantae,8993502: Silene italica (L.) Pers.
8994150,Oenothera parviflora L.,SPECIES,ACCEPTED,Plantae,8994150: Oenothera parviflora L. | 7322773: Oenothera deflexa R.R.Gates | 3664677: Oenothera subterminalis R.R.Gates | 3188889: Oenothera angustissima R.R.Gates | 7926755: Oenothera cruciata Nutt. ex G.Don
9018536,Koenigia campanulata (Hook.fil.) T.M.Schust. & Reveal,SPECIES,ACCEPTED,Plantae,6391389: Aconogonon campanulatum (Hook.fil.) H.Hara
9040863,Neslia paniculata (L.) Desv.,SPECIES,ACCEPTED,Plantae,9040863: Neslia paniculata (L.) Desv. | 7225621: Neslia paniculata subsp. paniculata | 8072236: Neslia apiculata Fisch. et al.
9060332,Ipomoea heptaphylla Sweet,SPECIES,ACCEPTED,Plantae,2928613: Ipomoea wrightii A.Gray
9067615,Mentzelia albicaulis (Douglas ex Hook.) Douglas ex Torr. & A.Gray,SPECIES,ACCEPTED,Plantae,9067615: Mentzelia albicaulis (Douglas ex Hook.) Douglas ex Torr. & A.Gray
9073641,Camelina sativa (L.) Crantz,SPECIES,ACCEPTED,Plantae,9073641: Camelina sativa (L.) Crantz | 3042435: Camelina sativa subsp. sativa
9078997,"Saissetia oleae (Olivier, 1791)",SPECIES,ACCEPTED,Animalia,"9078997: Saissetia oleae (Olivier, 1791)"
9080185,Amaranthus hypochondriacus L.,SPECIES,ACCEPTED,Plantae,9080185: Amaranthus hypochondriacus L. | 5547885: Amaranthus hybridus var. erythrostachys Moq.
9099408,"Elaphe quatuorlineata Lacepede, 1789",SPECIES,ACCEPTED,Animalia,7190632: Elaphe quatuorlineata quatuorlineata
9139578,"Aulacaspis rosae (Bouché, 1833)",SPECIES,ACCEPTED,Animalia,"9139578: Aulacaspis rosae (Bouché, 1833)"
9148577,Alnus incana (L.) Moench,SPECIES,ACCEPTED,Plantae,9148577: Alnus incana (L.) Moench | 7226596: Alnus incana subsp. incana
9151957,Medicago sativa L.,SPECIES,ACCEPTED,Plantae,9151957: Medicago sativa L.
9153437,Salix daphnoides Vill.,SPECIES,ACCEPTED,Plantae,9153437: Salix daphnoides Vill.
9177060,Allium scorodoprasum L.,SPECIES,ACCEPTED,Plantae,9177060: Allium scorodoprasum L.
9182765,Calendula arvensis L.,SPECIES,ACCEPTED,Plantae,9182765: Calendula arvensis L.
9185677,"Podarcis siculus (Rafinesque-Schmaltz, 1810)",SPECIES,ACCEPTED,Animalia,"9185677: Podarcis siculus (Rafinesque-Schmaltz, 1810)"
9188840,Epilobium ciliatum Raf.,SPECIES,ACCEPTED,Plantae,9188840: Epilobium ciliatum Raf. | 6427720: Epilobium adenocaulon Hausskn.
9202318,Symphyotrichum lanceolatum (Willd.) G.L.Nesom,SPECIES,ACCEPTED,Plantae,9202318: Symphyotrichum lanceolatum (Willd.) G.L.Nesom | 5406285: Aster ×lanceolatus Willd.
9206251,Helianthus annuus L.,SPECIES,ACCEPTED,Plantae,9206251: Helianthus annuus L.
9228111,Fumaria bastardii Boreau,SPECIES,ACCEPTED,Plantae,9228111: Fumaria bastardii Boreau
9228211,"Graptemys pseudogeographica (Gray, 1831)",SPECIES,ACCEPTED,Animalia,"9228211: Graptemys pseudogeographica (Gray, 1831) | 7190901: Graptemys pseudogeographica pseudogeographica | 6157050: Graptemys pseudogeographica kohnii (Baur, 1890)"
9231612,Lolium subulatum Vis.,SPECIES,ACCEPTED,Plantae,9231612: Lolium subulatum Vis.
9235549,"Sibirionetta formosa (Georgi, 1775)",SPECIES,ACCEPTED,Animalia,"9235549: Sibirionetta formosa (Georgi, 1775) | 2498107: Anas formosa Georgi, 1775"
9245228,Hedlundia hybrida (L.) Sennikov & Kurtto,SPECIES,ACCEPTED,Plantae,3012400: Sorbus hybrida (L.) L.
9254355,Lithotoma axillaris (Lindl.) E.B.Knox,SPECIES,ACCEPTED,Plantae,5412373: Isotoma axillaris Lindl.
9288935,"Spatula rhynchotis (Latham, 1801)",SPECIES,ACCEPTED,Animalia,"9288935: Spatula rhynchotis (Latham, 1801)"
9297163,Erodium malacoides (L.) L'Hér.,SPECIES,ACCEPTED,Plantae,9297163: Erodium malacoides (L.) L'Hér.
9305555,"Spatula versicolor (Vieillot, 1816)",SPECIES,ACCEPTED,Animalia,"2498114: Anas versicolor Vieillot, 1816 | 9305555: Spatula versicolor (Vieillot, 1816)"
9306058,Karpatiosorbus latifolia (Lam.) Sennikov & Kurtto,SPECIES,ACCEPTED,Plantae,8576221: Sorbus latifolia (Lam.) Pers.
9317568,Oloptum thomasii (Duby) Banfi & Galasso,SPECIES,ACCEPTED,Plantae,4134872: Piptatherum miliaceum subsp. thomasii (Duby) Freitag
9321334,Pilosella prussica (Nägeli & Peter) Soják,SPECIES,ACCEPTED,Plantae,3134985: Hieracium duplex Peter
9326020,"Gallus gallus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"9457155: Gallus gallus f. domesticus | 11004366: Gallus domesticus | 7548673: Gallus gallus domesticus (Linnaeus, 1758) | 9326020: Gallus gallus (Linnaeus, 1758)"
9340142,Iris ×hollandica H.R.Wehrh.,SPECIES,ACCEPTED,Plantae,9340142: Iris ×hollandica H.R.Wehrh.
9345027,"Spatula cyanoptera (Vieillot, 1816)",SPECIES,ACCEPTED,Animalia,"2498139: Anas cyanoptera Vieillot, 1816 | 9345027: Spatula cyanoptera (Vieillot, 1816)"
9350124,"Natrix helvetica (Lacépède, 1789)",SPECIES,ACCEPTED,Animalia,"9350124: Natrix helvetica (Lacépède, 1789) | 11213766: Natrix helvetica helvetica | 5223511: Natrix natrix helvetica Lacépède, 1789"
9362842,"Junco hyemalis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"7191958: Junco hyemalis hyemalis | 9362842: Junco hyemalis (Linnaeus, 1758)"
9376410,Delosperma cooperi (Hook.fil.) L.Bolus,SPECIES,ACCEPTED,Plantae,9376410: Delosperma cooperi (Hook.fil.) L.Bolus
9379326,Sporobolus aculeatus (L.) P.M.Peterson,SPECIES,ACCEPTED,Plantae,5290184: Crypsis aculeata (L.) Aiton
9382645,Rosa virginiana Herrm.,SPECIES,ACCEPTED,Plantae,9382645: Rosa virginiana Herrm.
9382716,Sporobolus schoenoides (L.) P.M.Peterson,SPECIES,ACCEPTED,Plantae,5290185: Crypsis schoenoides (L.) Lam.
9393876,Sporobolus ×townsendii (H.Groves & J.Groves) P.M.Peterson & Saarela,SPECIES,ACCEPTED,Plantae,5290034: Spartina ×townsendii H.Groves & J.Groves
9398259,Sporobolus anglicus (C.E.Hubb.) P.M.Peterson & Saarela,SPECIES,ACCEPTED,Plantae,5290029: Spartina anglica C.E.Hubb.
9416124,"Zamenis scalaris (Schinz, 1822)",SPECIES,ACCEPTED,Animalia,"9416124: Zamenis scalaris (Schinz, 1822)"
9419395,Anemonastrum canadense (L.) Mosyakin,SPECIES,ACCEPTED,Plantae,3033277: Anemone canadensis L.
9419993,Erodium moschatum (L.) L'Hér.,SPECIES,ACCEPTED,Plantae,9419993: Erodium moschatum (L.) L'Hér.
9429152,Erodium ciconium (L.) L'Hér.,SPECIES,ACCEPTED,Plantae,9429152: Erodium ciconium (L.) L'Hér.
9440906,Sagina alexandrae Iamonico,SPECIES,ACCEPTED,Plantae,9440906: Sagina alexandrae Iamonico
9450106,"Anas poecilorhyncha J.R.Forster, 1781",SPECIES,ACCEPTED,Animalia,"9450106: Anas poecilorhyncha J.R.Forster, 1781"
9451184,"Pavo cristatus Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"9451184: Pavo cristatus Linnaeus, 1758"
9480191,"Mareca falcata (Georgi, 1775)",SPECIES,ACCEPTED,Animalia,"9480191: Mareca falcata (Georgi, 1775) | 2498096: Anas falcata Georgi, 1775"
9484350,Lachnagrostis eriantha (Hack.) A.J.Br.,SPECIES,ACCEPTED,Plantae,4123480: Agrostis eriantha Hack.
9496048,"Spatula hottentota (Eyton, 1838)",SPECIES,ACCEPTED,Animalia,"9496048: Spatula hottentota (Eyton, 1838)"
9508460,"Mareca sibilatrix (Poeppig, 1829)",SPECIES,ACCEPTED,Animalia,"9508460: Mareca sibilatrix (Poeppig, 1829) | 2498110: Anas sibilatrix Poeppig, 1829"
9520065,"Ferrissia californica (Rowell, 1863)",SPECIES,ACCEPTED,Animalia,"8075198: Ferrissia wautieri (Mirolli, 1960) | 9520065: Ferrissia californica (Rowell, 1863) | 2291152: Ferrissia fragilis (Tryon, 1863)"
9529916,"Bufotes viridis (Laurenti, 1768)",SPECIES,ACCEPTED,Animalia,"9529916: Bufotes viridis (Laurenti, 1768)"
9541940,Pilosella visianii F.W.Schultz & Sch.Bip.,SPECIES,ACCEPTED,Plantae,4220766: Hieracium florentinoides Arv.-Touv.
9583342,"Spatula puna (Tschudi, 1844)",SPECIES,ACCEPTED,Animalia,"9583342: Spatula puna (Tschudi, 1844)"
9587676,Roemeria hispida Stace,SPECIES,ACCEPTED,Plantae,2888446: Papaver hybridum L.
9592414,Sporobolus michauxianus (Hitchc.) P.M.Peterson & Saarela,SPECIES,ACCEPTED,Plantae,5290030: Spartina pectinata Bosc ex Link
9606290,"Meleagris gallopavo Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"9606290: Meleagris gallopavo Linnaeus, 1758"
9629001,"Iberodes linifolia (L.) Serrano, R.Carbajal & S.Ortiz",SPECIES,ACCEPTED,Plantae,2926050: Omphalodes linifolia (L.) Moench
9632508,Sporobolus alopecuroides (Piller & Mitterp.) P.M.Peterson,SPECIES,ACCEPTED,Plantae,5290186: Crypsis alopecuroides (Piller & Mitterp.) Schrad.
9673106,Eriocapitella ×hybrida (L.H.Bailey) Christenh. & Byng,SPECIES,ACCEPTED,Plantae,3925834: Anemone ×hybrida Paxton | 9673106: Eriocapitella ×hybrida (L.H.Bailey) Christenh. & Byng
9675867,Eriocapitella tomentosa (Maxim.) Christenh. & Byng,SPECIES,ACCEPTED,Plantae,3922737: Anemone tomentosa (Maxim.) C.Pei
9685907,"Falco sparverius Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"9685907: Falco sparverius Linnaeus, 1758"
9691034,"Phoenicopterus ruber Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"9691034: Phoenicopterus ruber Linnaeus, 1758"
9752149,"Phasianus colchicus Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"9752149: Phasianus colchicus Linnaeus, 1758 | 5227796: Phasianus colchicus torquatus J.F.Gmelin, 1789 | 9208710: Phasianus colchicus colchicus"
9776414,"Acharia stimulea (Clemens, 1860)",SPECIES,ACCEPTED,Animalia,"9776414: Acharia stimulea (Clemens, 1860)"
9791464,"Colinus virginianus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"9791464: Colinus virginianus (Linnaeus, 1758)"
9823072,Oxalis stricta L.,SPECIES,ACCEPTED,Plantae,9823072: Oxalis stricta L. | 8156718: Oxalis fontana Bunge
9890104,"Xeroplexa intersecta (Poiret, 1801)",SPECIES,ACCEPTED,Animalia,"9890104: Xeroplexa intersecta (Poiret, 1801)"
10071055,Scandosorbus ×intermedia (Ehrh.) Sennikov,SPECIES,ACCEPTED,Plantae,3012254: Sorbus intermedia (Ehrh.) Pers. | 10071055: Scandosorbus ×intermedia (Ehrh.) Sennikov
10629881,"Pentanema hirtum (L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.",SPECIES,ACCEPTED,Plantae,3148392: Inula hirta L.
10676000,Leuzea repens (L.) D.J.N.Hind,SPECIES,ACCEPTED,Plantae,3142209: Centaurea repens L.
10701161,"Paramesotriton labiatus (Unterstein, 1930)",SPECIES,ACCEPTED,Animalia,"2431821: Pachytriton labiatus (Unterstein, 1930)"
10730110,Crassula peduncularis (Sm.) Cambess.,SPECIES,ACCEPTED,Plantae,5690854: Crassula peduncularis (Sm.) Meigen
10786206,Rhaphiolepis bibas (Lour.) Galasso & Banfi,SPECIES,ACCEPTED,Plantae,3024146: Eriobotrya japonica (Thunb.) Lindl.
10800064,"Lolium ×elongatum (Ehrh.) Banfi, Galasso, Foggi, Kopecký & Ardenghi",SPECIES,ACCEPTED,Plantae,2706235: ×Festulolium loliaceum (Huds.) P.Fourn. | 2703221: ×Festulolium braunii (K.Richt.) A.Camus
10801424,Salvia yangii B.T.Drew,SPECIES,ACCEPTED,Plantae,10801424: Salvia yangii B.T.Drew | 3889056: Perovskia atriplicifolia Benth.
10852031,Oncosiphon pilulifer (L.fil.) Källersjö,SPECIES,ACCEPTED,Plantae,10852031: Oncosiphon pilulifer (L.fil.) Källersjö
10902460,Salvia rosmarinus Spenn.,SPECIES,ACCEPTED,Plantae,2926634: Rosmarinus officinalis L. | 10902460: Salvia rosmarinus Spenn.
10933479,"Haliclona xena de Weerdt, 1986",SPECIES,ACCEPTED,Animalia,"10933479: Haliclona xena de Weerdt, 1986"
10937982,"Phonipara canora (J.F.Gmelin, 1789)",SPECIES,ACCEPTED,Animalia,"10937982: Phonipara canora (J.F.Gmelin, 1789)"
10944522,Mummenhoffia alliacea (L.) Esmailbegi & Al-Shehbaz,SPECIES,ACCEPTED,Plantae,3052738: Thlaspi alliaceum L. | 10944522: Mummenhoffia alliacea (L.) Esmailbegi & Al-Shehbaz
10953644,Silene baccifera (L.) Durande,SPECIES,ACCEPTED,Plantae,10953644: Silene baccifera (L.) Durande | 7268155: Cucubalus baccifer L. | 7267309: Silene baccifera (L.) Roth
10972541,"Cicada barbara (Stål, 1866)",SPECIES,DOUBTFUL,Animalia,"10972541: Cicada barbara (Stål, 1866)"
11007246,Clinopodium menthifolium (Host) Merino,SPECIES,ACCEPTED,Plantae,11007246: Clinopodium menthifolium (Host) Merino | 7309177: Calamintha menthifolia Host | 3888200: Clinopodium ascendens (Jord.) Samp. | 5610623: Calamintha ascendens Jord. | 3883897: Clinopodium menthifolium (Host) Stace
11055820,Hydrocharis laevigata (Humb. & Bonpl. ex Willd.) Byng & Christenh.,SPECIES,ACCEPTED,Plantae,5329643: Limnobium laevigatum (Humb. & Bonpl. ex Willd.) Heine
11064584,Salvia abrotanoides (Kar.) Sytsma,SPECIES,ACCEPTED,Plantae,3889083: Perovskia abrotanoides Kar.
11104870,"Cicada orni Linnaeus, 1758",SPECIES,DOUBTFUL,Animalia,"11104870: Cicada orni Linnaeus, 1758"
11107889,"Graptostethus servus (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"11107889: Graptostethus servus (Fabricius, 1787)"
11141765,"Tetramoera langmaidi Plant, 2014",SPECIES,ACCEPTED,Animalia,"11141765: Tetramoera langmaidi Plant, 2014"
11921804,Anethum ridolfia Spalik & Reduron,SPECIES,ACCEPTED,Plantae,3640194: Ridolfia segetum (L.) Moris
12187916,Tarenaya houtteana (Schltdl.) Soares Neto & Roalson,SPECIES,ACCEPTED,Plantae,3054220: Cleome houtteana Schltdl. | 3054217: Cleome hassleriana Chodat | 3873027: Cleome sesquiorygalis Naudin ex C.Huber
12218002,Hedera maroccana Mc All.,SPECIES,ACCEPTED,Plantae,3036169: Hedera maroccana McAll.
12246414,Parapholis cylindrica (Willd.) Romero Zarco,SPECIES,ACCEPTED,Plantae,2705692: Monerma cylindrica (Willd.) Coss. & Durieu | 2705690: Hainardia cylindrica (Willd.) Greuter
12254070,Cynanchica aristata (L.f.) P.Caputo & Del Guacchio,SPECIES,ACCEPTED,Plantae,2917056: Asperula aristata L.f.
12262171,Colpodium pisidicum (Boiss.) Röser & Tkach,SPECIES,ACCEPTED,Plantae,4139345: Zingeria pisidica (Boiss.) Tutin
